"","AGBN","seed","seedrich","type","time"
"522",72.469101693744,0,0,"SF","first"
"523",72.175552231104,0,0,"SF","first"
"524",148.9643031996,2778.3924,3,"SF","first"
"525",12.969147519216,185.22616,1,"SF","first"
"526",13.556201610672,0,0,"SF","first"
"527",204.30683929152,0,0,"SF","first"
"528",55.802239706304,0,0,"SF","first"
"529",52.461503353224,0,0,"SF","first"
"530",117.99601177896,3334.07088,3,"SF","first"
"531",37.250832760848,0,0,"SF","first"
"532",138.08290994568,1852.2616,3,"SF","first"
"533",72.950056540704,6112.46328,3,"SF","first"
"534",65.719526408928,0,0,"SF","first"
"535",2.7602661086784,0,0,"SF","first"
"536",180.07931330928,0,0,"SF","first"
"537",21.703919696928,0,0,"SF","first"
"538",6.9619800093984,0,0,"SF","first"
"539",68.270604619896,0,0,"SF","first"
"540",7.1972286881544,0,0,"SF","first"
"541",44.650363992192,0,0,"SF","first"
"542",31.866447416832,555.67848,1,"SF","first"
"543",29.971254425616,0,0,"SF","first"
"544",75.825238465368,0,0,"SF","first"
"545",62.010547442424,0,0,"SF","first"
"546",76.819944101544,555.67848,1,"SF","first"
"547",53.438936758704,1296.58312,1,"SF","first"
"548",49.001778031248,1296.58312,3,"SF","first"
"549",123.12813961224,1667.03544,2,"SF","first"
"550",54.750763240488,0,0,"SF","first"
"551",162.89338772448,2407.94008,2,"SF","first"
"552",29.854854610056,0,0,"SF","first"
"553",78.542280284328,0,0,"SF","first"
"554",42.7081403196,0,0,"SF","first"
"555",32.092309013688,0,0,"SF","first"
"556",37.03032880596,0,0,"SF","first"
"557",46.68904763712,1667.03544,2,"SF","first"
"558",0,0,0,"SF","second"
"559",25.0600091288535,1296.58312,1,"SF","second"
"560",0,0,0,"SF","second"
"561",9.96001835938272,10002.21264,5,"SF","second"
"562",0,5556.7848,1,"SF","second"
"563",17.2031268446735,8335.1772,3,"SF","second"
"564",9.9778813650301,0,0,"SF","second"
"565",0.365231729125339,740.90464,1,"SF","second"
"566",42.6381463543444,4260.20168,2,"SF","second"
"567",3.4747630899734,2407.94008,1,"SF","second"
"568",0,0,0,"SF","second"
"569",0,0,0,"SF","second"
"570",6.33375209272957,0,0,"SF","second"
"571",9.93495446228068,4445.42784,2,"SF","second"
"572",0,555.67848,1,"SF","second"
"573",0,0,0,"SF","second"
"574",0,29080.50712,1,"SF","second"
"575",0,926.1308,1,"SF","second"
"576",9.12971740668266,1667.03544,1,"SF","second"
"577",31.1066960735744,1667.03544,2,"SF","second"
"578",0,0,0,"SF","second"
"579",1.6530566528866,0,0,"SF","second"
"580",0,1667.03544,2,"SF","second"
"581",0,926.1308,1,"SF","second"
"582",0,0,0,"SF","second"
"583",0,0,0,"SF","second"
"584",0,0,0,"SF","second"
"585",13.6713289189018,6297.68944,4,"SF","second"
